a,b,c,d
30.517080163448473,102.786500653664,21.54291991541238,-55.50650078069033
38.90950141261517,89.55589492978707,-8.409501392634034,-33.51589310789832
28.832682420573022,76.90783636296088,23.957317428808807,-15.197836779308815
34.594096636904375,66.8231871265034,27.145904377271705,-1.9631860956630192
38.62754787271666,71.74149496727607,32.59245184291241,749.7484952831988
44.27769555857546,404.0776803997894,128.1723052069078,589.0823518197653
122.15508854368426,778.2346198243858,534.1948949975579,-356.91461415987374
229.2411623062767,264.7682270986995,-159.9811617284336,-196.1982275921767
53.40214255071345,211.97953033704587,0.8078560935422985,-37.32953191025476
64.82253896147577,162.31238620877244,23.947463665416564,390.3376115262928
