a,b,c,d
44.45839426256094,82.2019649483506,21.151605965699424,112.93803735699802
75.22255632177122,126.49566864667841,-4.112557535370797,-58.785669419947254
62.596353203405634,106.57056309037974,1.033648262473676,-29.080562483943496
59.768717657063945,102.61105873438547,5.261281482116331,-12.99105832081095
73.35056152011511,109.43153834389669,-16.500561532062193,-16.031538615284035
60.587750187524406,110.03893553254402,33.17224859451066,-17.01893560374326
87.9947417299019,137.72586453488952,-8.254743257117752,-58.385865269477705
56.946695777805445,103.3003346506868,28.313306865625393,-16.670334111714453
81.74046990477314,113.87675994333664,-1.940472558203794,-28.31675978063518
83.09251638233837,116.28514527490047,-21.98251551873004,-51.33514593241746
57.57521092630744,110.64097616891493,18.114788717081048,-32.81097736660723
71.94102809766216,111.27413905205648,7.408971707606611,-59.524139892982625
73.54199205858578,104.06897084330062,-17.971991996263426,-32.22897052634072
51.255152910875154,100.77558233761683,-14.145152900181593,-19.915582662163473
55.50624377403613,106.64898379061478,-7.126243481650626,-23.07898396560026
50.51552607555097,105.79591651677583,26.16447294902803,73.74408138907393
78.67516816088568,138.5675261300567,-4.175167138594162,-43.327525873214995
75.87516083846063,103.30457727256217,-30.225160200550093,-16.24457780448789
50.58725526807322,99.41737184277274,8.73274326680722,83.0326287837678
70.60868484306998,130.27308412750367,12.291314194850415,5.216916257481017
84.92487719740924,121.34624446356284,-11.714875913145818,282.25376320754685
58.538270693410176,135.51637389802386,22.741728812751965,-42.856373875160216
78.06626342272764,119.91935289472954,4.423737323082321,9.780647943655282
88.57920980100232,177.45383389390904,-36.50920990984393,-103.3538334611586
48.96513002771279,111.18108711816222,20.464870353144164,81.76890864598806
74.4232838994436,137.78350801155688,-37.95328385161532,-50.90350758835572
47.111101954678674,122.21263531363367,72.64889980969198,36.15736232191567
90.1103487252783,162.75501856157513,-51.20034881902614,-71.42501874614858
54.019912391929275,140.1963103193197,2.9500883376498237,-67.11630931735927
59.34424658272407,99.00881123071568,4.6757535506706205,-31.308810740127996
49.94020453935145,89.86391000441488,2.2797955302257265,67.91609197262203
62.27730230595453,122.26424903660828,38.22269571076102,-49.754248642461135
82.20922158506525,91.08130758862508,-39.62922170463528,200.4487002552807
40.23257463163062,131.84866118900098,9.397424652614951,-42.25866061623866
55.001771207360214,104.91858493289627,36.538227329241444,-30.918583969519787
83.41412711197941,94.05023722753229,-33.45412653702578,-18.220237499055017
42.75220473187411,83.75119513427487,5.137795776064905,232.81880576343647
69.39312083358719,236.1710958792917,-29.793121154493136,-159.30109682614963
40.79919947478486,82.80673713579193,28.250799056898487,53.66326289223318
65.66087352483511,159.11051919347534,-8.320873752335707,374.9094865876784
51.60121228339693,342.98553332886104,9.2887867217541,-240.1355333451129
76.72716280994518,177.47501310105628,-20.07716206179873,-132.75501417358282
43.071240659546326,72.8174742438953,9.148759410030848,14.732526256493102
56.89972959352059,143.07370393831323,-3.959729565719975,589.3462952067102
60.29858495664635,307.14181021930466,-27.928585045168226,-250.72180799220706
37.690852880192395,55.115584884273694,-9.950852887190006,145.8644154915679
39.410372998979454,168.7052666827197,-10.010373008734131,-14.46526771581128
34.037991431619574,135.95788263407417,13.212009113454158,-90.93788287689102
41.44213052035651,102.76932887167432,-4.442130690402649,-41.25932822677017
37.727454738063784,90.80557591213166,7.232545378515923,-28.93557475589344
40.2213787339999,86.66030428905701,5.168620796263198,243.1696916305122
40.096556975182665,229.49801347771978,5.503443104262317,-160.56801345986287
43.42491366161081,99.35230619941134,21.415086049960543,372.42770050744764
55.91243974230889,339.7002135538215,-7.732440186807729,-273.3202133237335
41.163108811653316,91.19191361268746,30.766892546879546,-35.99191217671559
66.04681538227169,155.8763772556013,-29.696815327480643,-91.33637694834542
39.824441573969686,107.82773767625932,-2.9644413616481344,246.21226659845686
44.484393774534524,206.8411728103061,24.11560721584823,-36.01117106471486
61.15723350995741,206.15129149704765,-28.167233634453545,-137.53129104504393
39.019624345541764,123.26941139877366,13.040375733319088,-75.98941152579998
44.539347832834295,108.52674595404301,-14.039347812853158,-52.48674413215426
39.020330170616354,97.97075644107709,13.769669678765474,-36.26075685742502
47.2914458749045,101.28343773698978,14.448555139271583,-36.4234367061494
53.06462792798124,117.57146124870707,18.15537178764783,703.9185290017679
62.49210066927018,423.9143205095408,109.95790009621308,569.2457117100139
111.45019966050091,655.2953714611458,544.8997838807411,-233.9753657966337
115.44136426490888,501.8456662762217,-46.18136368706578,-433.2756667696989
77.47519068518162,212.9500252478598,-23.265192040925868,-38.300026821068684
62.66051666967763,118.23173986155719,26.10948595721471,434.418257873508
